sale_id,product_id,customer_id,quantity,sale_date,discount,channel,region
3232,94,1959,1,2024-12-28,0.22,Online,North
3233,20,1260,5,2025-01-25,0.11,Online,North
3234,191,310,1,2025-01-04,0.28,Online,South
3235,110,35,3,2024-11-28,0.28,Online,West
3236,113,831,4,2024-06-17,0.24,Store,North
3237,149,627,3,2025-09-01,0.01,Online,North
3238,68,995,3,2024-07-11,0.02,Online,West
3239,13,785,4,2024-04-07,0.25,Online,South
3240,3,1969,3,2025-01-09,0.15,Online,South
3241,64,1106,2,2025-11-07,0.17,Online,North
3242,48,817,5,2025-05-25,0.07,Store,South
3243,38,1089,2,2025-07-07,0.23,Store,West
3244,200,506,5,2025-02-22,0.18,Online,West
3245,56,1550,4,2025-03-07,0.18,Store,South
3246,139,867,4,2025-11-11,0.05,Online,West
3247,29,1986,5,2025-11-21,0,Online,South
3248,117,1112,3,2024-11-01,0.13,Store,West
3249,109,1251,5,2025-02-09,0.02,Online,West
3250,134,914,5,2025-05-07,0.09,Online,North
3251,68,1987,4,2025-11-18,0.27,Online,West
3252,81,1459,2,2024-06-10,0.05,Store,South
3253,32,494,4,2025-01-15,0.11,Store,West
3254,135,1302,4,2024-05-31,0.05,Store,South
3255,63,252,1,2025-11-22,0.29,Store,East
3256,14,1558,3,2025-06-29,0.29,Store,North
3257,15,1085,2,2024-02-15,0.05,Online,North
3258,5,1627,3,2024-04-11,0.03,Online,East
3259,61,1622,3,2025-11-24,0.24,Store,West
3260,123,418,2,2024-03-30,0.24,Store,West
3261,65,1285,4,2024-03-25,0.13,Online,West
3262,139,1794,3,2025-06-06,0.14,Online,East
3263,60,1344,3,2025-09-27,0.06,Online,East
3264,114,296,1,2025-08-10,0.2,Store,South
3265,3,1359,3,2024-11-14,0.01,Store,North
3266,195,16,4,2024-07-11,0.06,Store,North
3267,55,83,3,2024-08-30,0.14,Store,South
3268,162,82,3,2025-11-18,0.11,Store,West
3269,82,1925,5,2024-11-27,0.29,Online,South
3270,36,1201,4,2024-04-04,0.21,Online,South
3271,71,46,1,2023-12-06,0.16,Online,East
3272,124,1575,2,2024-12-05,0.07,Online,South
3273,115,639,5,2025-02-13,0.13,Store,North
3274,33,1736,4,2024-04-26,0.22,Store,North
3275,157,1136,1,2024-07-23,0.06,Store,East
3276,81,577,4,2024-11-15,0.25,Online,West
3277,184,1446,3,2024-03-18,0.15,Store,East
3278,169,616,1,2025-09-05,0.09,Store,West
3279,141,1936,2,2024-11-06,0.09,Store,North
3280,87,60,1,2024-06-03,0.1,Online,North
3281,123,487,2,2025-10-18,0.07,Online,East
3282,8,206,1,2024-04-09,0.16,Online,East
3283,153,1992,3,2025-09-11,0.1,Online,West
3284,139,864,5,2024-11-29,0.3,Online,East
3285,193,843,2,2025-02-28,0.22,Store,South
3286,116,1407,2,2024-03-05,0.05,Online,East
3287,21,637,5,2024-11-21,0.13,Store,East
3288,148,513,4,2024-01-16,0.04,Store,West
3289,200,510,2,2025-04-29,0.05,Store,North
3290,180,966,5,2025-11-24,0.17,Online,West
3291,159,1779,5,2023-12-05,0.28,Online,East
3292,44,808,1,2025-04-14,0.1,Store,West
3293,134,1496,3,2024-05-16,0.09,Online,North
3294,189,1614,4,2024-01-10,0.08,Store,North
3295,15,1746,4,2025-07-31,0.2,Online,South
3296,91,1981,3,2025-01-22,0.05,Online,West
3297,17,1949,2,2024-07-10,0.1,Store,West
3298,1,1017,4,2025-02-06,0.17,Online,North
3299,53,148,2,2023-12-26,0.27,Online,West
3300,134,310,2,2025-08-22,0.27,Online,East
3301,94,1435,1,2024-11-12,0.16,Store,West
3302,140,993,5,2024-05-09,0.2,Store,East
3303,89,1539,5,2025-05-16,0.12,Store,South
3304,56,867,1,2025-11-08,0.01,Online,East
3305,79,1935,3,2024-03-29,0.22,Store,West
3306,147,670,5,2025-05-12,0.06,Store,East
3307,189,12,2,2025-11-01,0.3,Store,West
3308,132,1889,5,2024-08-23,0.25,Store,East
3309,194,634,4,2024-05-21,0.19,Store,South
3310,120,471,5,2024-07-13,0.27,Online,East
3311,53,88,5,2025-02-18,0.21,Store,West
3312,5,554,4,2024-07-08,0.08,Online,East
3313,191,566,2,2023-12-28,0.06,Store,West
3314,158,734,4,2025-07-02,0.05,Store,North
3315,152,1246,1,2024-01-25,0.06,Online,West
3316,37,1968,3,2024-09-19,0.13,Online,West
3317,196,408,3,2024-01-07,0.17,Online,West
3318,158,1969,4,2024-10-23,0.15,Store,West
3319,84,921,5,2024-02-08,0.2,Online,West
3320,104,945,3,2024-03-09,0.05,Store,East
3321,7,1234,4,2025-09-30,0.09,Online,South
3322,169,950,1,2025-09-21,0.01,Online,East
3323,172,468,1,2024-09-22,0.03,Store,South
3324,128,292,1,2025-05-10,0.04,Store,North
3325,28,1419,2,2024-05-07,0.03,Store,West
3326,85,1096,2,2025-08-08,0.12,Store,North
3327,150,1238,3,2025-04-28,0.16,Online,East
3328,2,754,1,2024-10-23,0.22,Store,West
3329,131,1820,5,2024-06-23,0.24,Store,South
3330,39,1271,4,2024-09-20,0.2,Online,North
3331,26,1252,2,2024-12-18,0.23,Store,South
3332,42,1689,3,2025-11-26,0.28,Store,North
3333,85,1617,5,2025-01-25,0.3,Store,West
3334,121,337,3,2025-04-25,0.13,Store,West
3335,128,268,4,2024-04-05,0.19,Online,East
3336,192,1038,3,2025-10-21,0.01,Store,West
3337,132,557,5,2024-09-06,0.1,Store,South
3338,107,1143,1,2025-08-17,0.26,Online,East
3339,1,456,5,2025-09-28,0.27,Online,West
3340,47,1876,2,2024-09-10,0.28,Store,North
3341,117,1245,2,2025-08-19,0.04,Online,North
3342,107,1086,1,2024-07-14,0.25,Online,North
3343,173,587,4,2025-05-19,0.28,Store,East
3344,61,1352,4,2025-01-13,0.08,Online,South
3345,74,1962,1,2024-07-23,0.14,Online,South
3346,43,1877,1,2024-07-27,0.2,Store,North
3347,161,569,2,2024-02-16,0.02,Online,West
3348,167,1740,2,2024-04-16,0.01,Store,South
3349,196,610,4,2024-06-04,0.14,Store,North
3350,54,1274,3,2023-12-12,0.26,Online,East
3351,112,392,5,2024-03-19,0.24,Store,North
3352,170,1152,4,2025-11-19,0.01,Online,North
3353,49,771,2,2025-02-14,0.01,Online,South
3354,192,1815,3,2024-12-23,0.29,Store,South
3355,195,1420,2,2025-09-08,0.23,Store,West
3356,172,1487,3,2023-12-06,0.12,Store,North
3357,189,674,5,2024-05-29,0.19,Store,South
3358,46,1393,1,2024-12-07,0.12,Store,North
3359,153,59,2,2024-04-15,0.04,Store,East
3360,13,1814,3,2025-06-01,0.25,Online,South
3361,167,281,4,2024-01-02,0.24,Store,South
3362,183,612,1,2024-03-06,0.18,Online,South
3363,131,1529,1,2025-03-08,0.17,Online,North
3364,165,238,5,2024-10-23,0.26,Store,South
3365,5,1233,3,2023-12-12,0.23,Store,East
3366,128,1774,5,2025-06-30,0.01,Online,West
3367,60,1492,4,2024-06-11,0.15,Store,South
3368,161,1349,4,2024-04-04,0.15,Online,West
3369,51,1594,1,2024-05-31,0.2,Store,West
3370,157,1838,3,2025-09-21,0.12,Store,North
3371,158,520,5,2024-11-08,0.06,Store,South
3372,144,1998,2,2025-02-05,0.23,Store,West
3373,157,1971,4,2025-09-11,0.04,Store,West
3374,145,411,5,2024-05-31,0.09,Store,West
3375,95,28,2,2024-05-16,0.24,Online,West
3376,115,1520,3,2024-03-20,0.1,Online,South
3377,65,1777,3,2025-06-27,0.25,Online,South
3378,142,1856,2,2024-10-26,0.27,Store,East
3379,105,1694,4,2025-11-24,0.14,Online,West
3380,152,450,2,2024-02-21,0.09,Online,East
3381,47,1487,3,2025-10-04,0.12,Online,North
3382,108,625,5,2024-03-03,0.02,Store,West
3383,73,179,3,2025-06-03,0.07,Online,East
3384,143,1985,1,2024-05-10,0.11,Store,West
3385,74,1103,2,2024-02-10,0.3,Store,South
3386,37,1832,4,2024-01-02,0.1,Online,South
3387,140,1449,2,2025-04-26,0.3,Online,North
3388,67,459,5,2024-11-02,0.25,Store,South
3389,128,108,1,2025-05-24,0.13,Store,East
3390,4,1857,4,2024-04-23,0.02,Online,West
3391,106,220,3,2024-08-14,0.04,Store,West
3392,24,32,2,2024-11-16,0.15,Store,East
3393,143,405,2,2024-01-07,0.22,Online,East
3394,156,138,3,2025-09-06,0.22,Online,West
3395,189,230,1,2024-10-29,0.14,Store,North
3396,91,923,3,2024-04-26,0.01,Online,East
3397,111,1327,4,2025-01-22,0.07,Store,South
3398,189,1471,5,2024-03-16,0.11,Store,East
3399,84,1720,2,2025-06-10,0.19,Store,South
3400,18,369,4,2025-01-17,0.21,Online,West
3401,109,1384,5,2024-05-28,0.14,Online,North
3402,19,958,2,2024-01-07,0.28,Online,North
3403,126,1761,1,2024-09-17,0.04,Online,South
3404,199,864,4,2025-02-19,0.05,Online,East
3405,200,1031,4,2024-02-21,0.12,Online,South
3406,141,354,2,2024-03-19,0.28,Store,West
3407,148,1472,2,2024-07-10,0.23,Store,North
3408,94,889,2,2024-05-13,0.25,Store,North
3409,86,389,5,2025-01-01,0.13,Online,South
3410,172,963,3,2024-10-22,0.07,Online,East
3411,92,436,2,2025-06-19,0.24,Online,West
3412,171,1255,5,2025-09-08,0.08,Online,West
3413,176,1620,1,2025-03-12,0.07,Store,West
3414,139,1052,3,2025-04-06,0.19,Store,West
3415,11,1370,1,2024-02-16,0.07,Store,West
3416,107,149,5,2025-01-23,0.25,Online,South
3417,152,1715,1,2025-03-30,0.03,Store,North
3418,59,1005,3,2024-05-24,0.12,Online,South
3419,154,1358,4,2024-05-25,0.07,Store,North
3420,96,122,3,2025-01-28,0.22,Online,West
3421,165,1561,4,2024-04-08,0.13,Online,East
3422,140,727,3,2024-12-06,0.08,Online,West
3423,115,1482,1,2024-12-21,0.14,Online,West
3424,177,434,2,2024-04-17,0.25,Online,East
3425,172,1939,3,2023-12-06,0.2,Store,North
3426,35,799,4,2023-12-21,0.28,Store,West
3427,60,1170,3,2025-09-10,0.14,Online,South
3428,140,599,5,2025-09-18,0.25,Store,North
3429,134,1612,1,2025-05-02,0.29,Online,South
3430,125,1416,2,2024-12-24,0.24,Store,East
3431,84,1962,5,2025-11-17,0.17,Online,South
3432,45,929,1,2025-02-22,0.29,Online,North
3433,58,1256,1,2024-10-05,0.12,Store,East
3434,131,950,4,2025-08-02,0.13,Online,West
3435,175,397,2,2024-08-26,0.07,Store,North
3436,91,1398,3,2025-03-30,0.23,Store,East
3437,94,175,3,2024-06-24,0.12,Store,North
3438,67,542,2,2024-10-05,0.23,Online,East
3439,89,1281,4,2024-09-17,0.26,Online,South
3440,108,1147,3,2024-11-20,0.15,Store,South
3441,80,434,3,2025-05-05,0.28,Store,South
3442,66,1540,5,2025-09-29,0.26,Online,East
3443,29,527,2,2025-02-05,0.23,Online,East
3444,137,1605,4,2024-10-27,0.19,Store,South
3445,19,721,1,2025-09-07,0.15,Store,West
3446,131,1923,3,2024-10-30,0.08,Store,North
3447,178,780,1,2024-10-12,0.21,Store,West
3448,120,1519,1,2024-07-27,0.26,Online,East
3449,178,1182,1,2025-09-02,0.22,Online,East
3450,25,1699,2,2024-01-10,0.04,Online,South
3451,153,486,3,2024-11-18,0.23,Store,North
3452,181,1548,2,2025-02-25,0.14,Store,East
3453,153,1546,4,2025-11-27,0.1,Store,West
3454,63,1698,3,2024-04-03,0.3,Online,South
3455,7,1873,2,2025-09-10,0.18,Store,West
3456,71,1009,1,2023-12-19,0.21,Store,East
3457,175,1733,3,2023-12-17,0.11,Store,West
3458,158,1036,4,2025-06-15,0.1,Online,West
3459,60,755,1,2024-05-06,0.17,Store,South
3460,21,1317,1,2025-09-09,0.12,Online,West
3461,123,416,3,2025-10-21,0.05,Online,North
3462,175,1873,5,2024-11-24,0.17,Store,East
3463,136,243,5,2024-11-08,0.13,Store,South
3464,5,1755,4,2025-02-11,0.3,Online,East
3465,48,1777,2,2024-03-21,0.24,Online,East
3466,53,712,2,2024-06-24,0.03,Online,South
3467,165,1831,3,2024-12-30,0.19,Online,South
3468,149,953,4,2025-06-14,0.2,Online,South
3469,88,1700,1,2025-11-04,0.16,Store,South
3470,199,1193,2,2025-02-16,0.27,Store,South
3471,153,189,5,2025-01-09,0.18,Online,South
3472,172,1001,4,2024-01-17,0.07,Online,East
3473,38,497,5,2024-12-10,0.07,Store,South
3474,85,60,1,2024-04-02,0.24,Store,South
3475,86,1345,3,2024-04-28,0.17,Store,South
3476,7,812,1,2025-01-22,0.09,Online,North
3477,189,552,2,2024-10-09,0.18,Online,North
3478,37,83,3,2024-07-24,0.16,Online,North
3479,14,840,2,2024-12-17,0.17,Online,West
3480,124,1211,5,2025-04-02,0.29,Store,East
3481,32,1238,5,2024-01-22,0.01,Store,North
3482,144,1303,1,2025-06-09,0.26,Store,East
3483,196,1182,3,2025-05-06,0.02,Store,South
3484,106,333,3,2024-12-19,0.12,Store,South
3485,86,393,1,2024-01-01,0.12,Online,North
3486,85,1060,1,2024-03-18,0.11,Online,West
3487,131,1230,1,2024-12-08,0.16,Store,East
3488,139,339,2,2024-07-13,0.2,Online,North
3489,166,141,5,2024-12-22,0.18,Store,South
3490,115,1975,2,2025-10-17,0.14,Store,East
3491,91,1802,2,2024-07-04,0.03,Online,West
3492,69,1463,2,2025-08-14,0.03,Online,East
3493,185,776,4,2024-06-29,0.19,Online,South
3494,64,28,2,2024-04-08,0.08,Store,South
3495,37,1569,3,2024-02-10,0,Store,North
3496,151,1365,2,2025-05-05,0.19,Online,North
3497,10,1495,3,2024-10-23,0.23,Store,North
3498,38,46,3,2024-01-10,0.24,Online,West
3499,153,1583,3,2024-09-19,0.22,Online,West
3500,173,279,5,2024-04-29,0.29,Store,South
3501,146,795,5,2024-09-12,0.23,Store,South
3502,192,1404,1,2025-05-19,0.14,Online,South
3503,134,1268,5,2024-03-28,0.07,Online,North
3504,168,1124,2,2024-01-18,0.28,Store,East
3505,50,1968,2,2025-02-25,0.26,Online,East
3506,123,1576,3,2025-06-06,0.05,Online,North
3507,148,248,2,2024-12-02,0.22,Online,North
3508,185,1904,2,2024-01-14,0.03,Store,West
3509,145,1499,2,2025-05-25,0.03,Store,North
3510,24,1426,1,2024-03-06,0.24,Online,East
3511,181,1089,1,2024-12-25,0.21,Store,North
3512,99,132,3,2024-07-15,0.21,Store,South
3513,155,282,1,2024-01-10,0.14,Store,South
3514,9,131,3,2024-12-27,0.05,Store,North
3515,166,1385,4,2023-12-05,0.23,Online,South
3516,88,4,1,2024-05-02,0.21,Online,West
3517,56,362,4,2025-09-08,0.02,Store,South
3518,100,935,5,2023-12-15,0.16,Store,West
3519,168,1583,3,2024-08-25,0.01,Online,South
3520,115,120,4,2024-06-10,0.18,Store,East
3521,144,416,4,2024-05-10,0.29,Online,West
3522,96,1676,4,2024-05-02,0.09,Online,South
3523,114,1499,5,2025-01-20,0.19,Online,West
3524,196,45,4,2024-02-05,0.04,Store,East
3525,56,1622,2,2025-11-03,0.09,Store,South
3526,70,777,5,2025-06-08,0.12,Online,North
3527,37,660,1,2024-12-06,0.02,Online,North
3528,150,1336,2,2024-11-21,0.03,Store,East
3529,167,1704,3,2024-03-05,0.27,Store,North
3530,118,1129,2,2024-11-07,0.16,Online,North
3531,161,1347,3,2024-01-27,0.14,Store,West
3532,97,1483,1,2024-11-16,0.05,Online,South
3533,175,1155,5,2025-03-27,0.3,Store,South
3534,48,1243,1,2025-06-08,0.18,Online,East
3535,34,1550,3,2024-03-19,0.16,Store,North
3536,197,1213,5,2025-04-26,0.26,Online,North
3537,65,541,5,2025-09-22,0.12,Online,North
3538,79,346,2,2023-12-13,0.13,Store,West
3539,19,1968,1,2025-06-19,0.13,Online,East
3540,2,196,2,2025-09-06,0.24,Store,West
3541,26,33,2,2025-08-12,0.23,Store,North
3542,100,664,1,2025-04-06,0.1,Online,South
3543,189,1522,4,2025-07-06,0.2,Online,East
3544,1,1448,4,2024-11-10,0.04,Store,North
3545,175,1409,5,2024-04-26,0.17,Online,East
3546,143,1847,2,2024-08-27,0.11,Online,North
3547,155,1294,5,2024-01-11,0.15,Online,East
3548,55,1504,4,2024-07-11,0.19,Store,North
3549,98,154,5,2024-03-01,0.14,Store,North
3550,27,1854,5,2023-12-05,0.21,Store,North
3551,145,1073,1,2024-08-21,0.01,Online,East
3552,161,1704,3,2024-06-17,0.2,Online,East
3553,131,1572,2,2024-09-11,0.12,Online,South
3554,77,1093,1,2025-06-23,0.15,Store,South
3555,176,414,2,2024-07-11,0.03,Online,West
3556,102,254,3,2025-03-02,0.21,Online,North
3557,33,355,5,2025-01-25,0.19,Store,North
3558,9,583,3,2025-03-30,0.17,Store,East
3559,37,295,3,2024-12-04,0.22,Store,West
3560,22,978,5,2025-09-16,0.26,Store,North
3561,46,214,4,2024-11-07,0,Store,South
3562,3,1610,2,2024-08-11,0.21,Online,North
3563,197,706,1,2025-04-10,0.06,Store,South
3564,159,1313,5,2024-10-15,0.11,Online,East
3565,83,1293,3,2025-03-05,0.24,Store,East
3566,2,1280,4,2024-09-21,0.24,Store,East
3567,148,1307,5,2025-03-17,0.28,Store,South
3568,184,899,1,2025-01-01,0.11,Online,East
3569,135,1374,4,2024-03-20,0.25,Online,West
3570,56,1797,4,2025-08-12,0.19,Store,South
3571,156,538,1,2024-01-08,0.05,Online,North
3572,2,1069,2,2024-12-31,0.17,Online,North
3573,2,312,2,2024-06-02,0,Online,North
3574,86,628,2,2024-01-13,0.08,Online,East
3575,27,1615,5,2025-05-23,0.01,Online,West
3576,173,1567,1,2024-02-13,0.09,Store,West
3577,174,1365,1,2025-04-16,0.06,Online,East
3578,131,969,3,2024-11-25,0.25,Online,East
3579,120,1973,4,2024-01-27,0.26,Store,North
3580,41,669,4,2023-12-02,0.16,Store,North
3581,127,122,3,2025-08-24,0.17,Store,West
3582,123,828,4,2025-08-17,0.11,Store,North
3583,18,1728,3,2024-01-11,0.19,Online,North
3584,105,753,3,2024-05-24,0.24,Online,West
3585,4,891,1,2024-05-26,0.11,Online,West
3586,62,676,4,2025-06-30,0.15,Store,South
3587,17,550,1,2025-10-23,0.02,Online,North
3588,101,1134,1,2024-04-08,0.08,Store,South
3589,47,1099,5,2024-12-07,0.23,Online,South
3590,25,844,1,2025-07-09,0.2,Store,South
3591,2,1963,2,2025-04-15,0.19,Online,West
3592,70,1815,2,2024-08-11,0.04,Online,East
3593,29,1280,1,2024-04-15,0.2,Online,North
3594,158,884,1,2025-06-09,0.25,Store,South
3595,157,658,5,2025-07-15,0.25,Store,East
3596,133,1419,1,2025-03-25,0.16,Online,North
3597,31,564,5,2024-01-15,0.14,Store,North
3598,60,1761,1,2023-12-24,0.03,Online,West
3599,80,1365,1,2024-11-07,0.04,Store,South
3600,143,1164,5,2025-07-27,0.04,Store,South
3601,42,1810,1,2025-10-11,0.15,Online,South
3602,93,374,4,2025-11-10,0.02,Store,West
3603,37,466,3,2024-07-06,0.07,Online,East
3604,181,1604,1,2024-11-13,0.09,Online,East
3605,21,267,4,2025-08-29,0.26,Store,North
3606,121,1655,3,2024-06-13,0.18,Online,West
3607,153,285,1,2025-02-28,0.17,Store,South
3608,96,1116,1,2025-03-25,0.28,Online,South
3609,191,614,2,2025-01-14,0.22,Online,East
3610,194,1359,3,2024-03-22,0.28,Store,East
3611,20,524,1,2025-10-10,0.2,Online,West
3612,146,1470,3,2024-07-09,0.01,Store,East
3613,161,180,5,2024-11-29,0.14,Online,South
3614,6,1608,4,2025-01-02,0.28,Store,East
3615,57,332,3,2024-05-05,0.21,Store,South
3616,32,735,1,2024-09-28,0.01,Store,West
3617,58,1158,3,2025-03-28,0.24,Online,South
3618,8,1364,4,2025-02-22,0.08,Store,South
3619,154,895,3,2024-02-13,0.12,Online,North
3620,19,1894,4,2025-01-19,0.26,Online,West
3621,168,1698,4,2025-11-23,0.19,Online,South
3622,123,768,2,2024-01-28,0.09,Store,East
3623,61,1342,4,2024-04-16,0.06,Online,South
3624,113,1735,4,2025-11-25,0.19,Store,West
3625,117,167,5,2024-02-10,0.19,Online,South
3626,131,1685,4,2024-07-23,0.03,Online,East
3627,30,1369,4,2025-02-15,0.13,Store,West
3628,111,1464,3,2025-01-10,0.21,Online,South
3629,194,1843,2,2025-01-23,0.14,Online,East
3630,192,1539,5,2024-08-18,0.17,Online,West
3631,180,1988,3,2025-01-26,0.28,Store,East
3632,189,1273,1,2025-05-24,0.24,Store,South
3633,181,385,1,2024-12-27,0.26,Online,East
3634,195,1059,4,2025-08-28,0.01,Store,East
3635,191,1588,4,2024-10-06,0.14,Store,North
3636,138,652,3,2024-12-20,0.05,Online,South
3637,64,1769,1,2025-05-14,0.07,Store,South
3638,45,1320,4,2025-10-12,0.01,Store,South
3639,8,1576,2,2024-03-18,0.25,Store,North
3640,47,379,3,2023-12-21,0.15,Store,South
3641,151,1333,3,2025-04-29,0.12,Store,West
3642,34,1799,1,2024-04-04,0.29,Store,West
3643,31,614,4,2025-09-24,0.2,Online,North
3644,108,1517,4,2025-07-14,0.12,Store,East
3645,151,1382,4,2024-07-30,0.07,Store,West
3646,74,469,1,2024-08-05,0.17,Online,East
3647,157,419,3,2024-08-21,0.04,Online,North
3648,16,1932,1,2025-04-27,0.06,Store,East
3649,105,1870,1,2025-02-19,0.02,Online,East
3650,130,163,4,2025-03-08,0.03,Store,South
3651,159,340,1,2025-02-11,0.2,Online,South
3652,149,1723,3,2025-08-19,0.27,Online,South
3653,66,708,5,2024-07-11,0.15,Store,South
3654,77,1056,2,2024-05-07,0.07,Store,West
3655,49,282,2,2024-07-26,0.11,Online,East
3656,101,845,4,2025-01-28,0.21,Online,North
3657,134,52,2,2024-06-24,0.17,Online,South
3658,175,1498,2,2024-09-02,0.28,Online,South
3659,65,855,4,2025-11-04,0.05,Store,North
3660,18,296,2,2025-11-23,0.24,Online,East
3661,149,1096,1,2024-05-11,0.21,Online,East
3662,154,653,2,2025-06-14,0.28,Online,West
3663,91,1418,3,2024-02-13,0.21,Store,South
3664,33,1168,1,2023-12-23,0.27,Store,South
3665,35,28,3,2023-12-12,0.24,Online,East
3666,154,166,3,2024-12-22,0.2,Online,West
3667,166,1243,3,2025-11-14,0.24,Store,West
3668,144,1020,3,2024-09-06,0.08,Online,West
3669,169,504,2,2024-11-27,0.14,Store,West
3670,198,1024,1,2024-06-12,0.26,Online,West
3671,30,471,5,2024-04-21,0.04,Online,North
3672,171,792,1,2025-03-16,0.08,Online,North
3673,144,1082,3,2024-08-23,0.13,Store,East
3674,36,367,5,2025-06-30,0.21,Online,West
3675,167,1270,5,2025-11-21,0.14,Online,West
3676,11,1265,5,2025-11-22,0.04,Online,North
3677,193,1244,2,2024-09-28,0.18,Online,East
3678,96,427,3,2025-04-01,0.13,Store,East
3679,38,587,3,2025-09-20,0.24,Online,South
3680,81,1040,3,2025-02-17,0.22,Store,East
3681,92,1475,3,2024-05-18,0.15,Online,West
3682,72,1622,4,2024-01-02,0.17,Online,West
3683,71,238,1,2025-10-05,0.15,Store,East
3684,86,329,2,2025-10-29,0.06,Store,East
3685,189,1578,3,2024-06-08,0.1,Online,East
3686,71,35,2,2025-05-10,0.1,Store,North
3687,95,398,3,2025-08-04,0.09,Online,North
3688,23,1146,1,2024-02-11,0.23,Store,North
3689,132,209,2,2025-01-16,0.03,Store,East
3690,183,1621,4,2024-08-04,0.2,Online,North
3691,22,696,1,2025-05-09,0.1,Online,West
3692,144,1682,2,2025-03-06,0.13,Store,West
3693,184,463,4,2025-09-28,0.25,Online,West
3694,3,593,3,2025-10-14,0.25,Store,North
3695,136,1449,4,2024-03-08,0.13,Store,West
3696,87,1967,2,2025-08-09,0.04,Store,West
3697,99,39,1,2024-09-17,0.22,Online,South
3698,127,938,5,2024-12-01,0.16,Online,East
3699,174,760,3,2024-02-01,0,Online,North
3700,107,1160,2,2024-07-13,0.27,Store,North
3701,167,507,5,2025-11-15,0.02,Store,West
3702,49,217,3,2025-11-25,0.03,Store,North
3703,176,1546,4,2024-02-03,0,Online,North
3704,90,1437,4,2025-02-01,0.19,Store,East
3705,96,1331,3,2025-09-30,0.13,Store,East
3706,103,427,3,2024-01-29,0.14,Store,North
3707,129,184,2,2025-06-21,0.2,Store,South
3708,131,761,4,2025-09-03,0.25,Online,South
3709,125,675,3,2024-03-07,0.24,Online,East
3710,82,560,5,2025-06-05,0.02,Online,North
3711,30,618,3,2025-11-16,0.28,Store,North
3712,175,1344,5,2024-04-18,0.15,Store,East
3713,58,639,1,2025-01-06,0.08,Online,East
3714,136,219,5,2025-09-26,0.2,Store,South
3715,84,552,2,2025-08-26,0.11,Store,East
3716,18,719,3,2025-01-21,0.08,Online,East
3717,170,994,5,2024-07-16,0.21,Online,North
3718,26,1518,3,2025-01-06,0.29,Store,West
3719,63,840,3,2025-01-28,0.04,Store,West
3720,81,1970,5,2024-04-09,0.07,Store,South
3721,53,823,2,2025-04-20,0.23,Store,South
3722,138,1674,4,2024-09-14,0.23,Online,West
3723,103,345,3,2025-11-07,0.11,Store,West
3724,109,491,5,2024-05-05,0.12,Store,West
3725,102,1139,5,2024-03-04,0.22,Store,West
3726,100,1230,2,2023-12-13,0.27,Online,West
3727,25,284,2,2024-02-17,0.15,Store,North
3728,74,1837,3,2025-09-12,0.11,Online,South
3729,106,1332,2,2024-05-18,0.19,Store,West
3730,131,1450,5,2023-12-08,0.12,Store,South
3731,184,461,5,2025-06-20,0.09,Online,North
3732,199,1789,5,2024-01-20,0.14,Online,North
3733,175,337,2,2023-11-29,0.26,Online,East
3734,177,1600,4,2024-08-04,0.22,Store,North
